expected step
exploit, step:      1, spool: 0.00, diameter: 33.50, speed: 77.84, motorV: 19.88, extfrq: 20.64, target: 45.00, greedy_m: 19.88, greedy_e: 20.64, reward: -0.150, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:   1559, spool: 59.80, diameter: 46.40, speed: 90.88, motorV: 89.02, extfrq: 92.71, target: 45.00, greedy_m: 89.02, greedy_e: 92.71, reward: 0.906, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:   1560, spool: 59.84, diameter: 45.10, speed: 90.48, motorV: 88.94, extfrq: 93.18, target: 45.00, greedy_m: 88.94, greedy_e: 93.18, reward: 1.036, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.139
exploit, step:   1561, spool: 59.89, diameter: 44.20, speed: 90.48, motorV: 88.96, extfrq: 93.83, target: 45.00, greedy_m: 88.96, greedy_e: 93.83, reward: 0.967, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1562, spool: 59.93, diameter: 42.90, speed: 90.32, motorV: 89.15, extfrq: 94.69, target: 45.00, greedy_m: 89.15, greedy_e: 94.69, reward: 0.837, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.139
exploit, step:   1563, spool: 59.97, diameter: 43.90, speed: 90.08, motorV: 89.25, extfrq: 95.33, target: 45.00, greedy_m: 89.25, greedy_e: 95.33, reward: 0.937, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.139
exploit, step:   1564, spool: 60.02, diameter: 47.70, speed: 90.40, motorV: 89.23, extfrq: 95.60, target: 45.00, greedy_m: 89.23, greedy_e: 95.60, reward: 0.778, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.105
exploit, step:   1565, spool: 60.06, diameter: 48.10, speed: 90.56, motorV: 89.27, extfrq: 95.75, target: 45.00, greedy_m: 89.27, greedy_e: 95.75, reward: 0.738, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:   1566, spool: 60.11, diameter: 50.90, speed: 90.24, motorV: 89.39, extfrq: 95.86, target: 45.00, greedy_m: 89.39, greedy_e: 95.86, reward: 0.458, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.139
exploit, step:   1567, spool: 60.15, diameter: 53.70, speed: 90.32, motorV: 89.59, extfrq: 95.98, target: 45.00, greedy_m: 89.59, greedy_e: 95.98, reward: 0.178, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:   1568, spool: 60.20, diameter: 54.40, speed: 90.56, motorV: 89.86, extfrq: 96.08, target: 45.00, greedy_m: 89.86, greedy_e: 96.08, reward: 0.108, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:   1569, spool: 60.24, diameter: 54.90, speed: 90.40, motorV: 90.19, extfrq: 96.17, target: 45.00, greedy_m: 90.19, greedy_e: 96.17, reward: 0.058, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.139
exploit, step:   1570, spool: 60.28, diameter: 52.40, speed: 90.88, motorV: 90.53, extfrq: 96.33, target: 45.00, greedy_m: 90.53, greedy_e: 96.33, reward: 0.308, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.139
exploit, step:   1571, spool: 60.33, diameter: 52.50, speed: 91.20, motorV: 90.84, extfrq: 96.48, target: 45.00, greedy_m: 90.84, greedy_e: 96.48, reward: 0.298, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.105
exploit, step:   1572, spool: 60.37, diameter: 50.80, speed: 91.04, motorV: 91.10, extfrq: 96.52, target: 45.00, greedy_m: 91.10, greedy_e: 96.52, reward: 0.468, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.208
exploit, step:   1573, spool: 60.42, diameter: 51.10, speed: 91.52, motorV: 91.29, extfrq: 96.45, target: 45.00, greedy_m: 91.29, greedy_e: 96.45, reward: 0.438, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.139
exploit, step:   1574, spool: 60.46, diameter: 51.80, speed: 91.76, motorV: 91.40, extfrq: 96.17, target: 45.00, greedy_m: 91.40, greedy_e: 96.17, reward: 0.368, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:   1575, spool: 60.51, diameter: 49.50, speed: 91.84, motorV: 91.43, extfrq: 95.70, target: 45.00, greedy_m: 91.43, greedy_e: 95.70, reward: 0.598, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:   1576, spool: 60.55, diameter: 49.90, speed: 92.24, motorV: 91.43, extfrq: 95.19, target: 45.00, greedy_m: 91.43, greedy_e: 95.19, reward: 0.558, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1577, spool: 60.60, diameter: 47.00, speed: 92.24, motorV: 91.40, extfrq: 94.77, target: 45.00, greedy_m: 91.40, greedy_e: 94.77, reward: 0.848, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1578, spool: 60.64, diameter: 47.30, speed: 91.92, motorV: 91.36, extfrq: 94.46, target: 45.00, greedy_m: 91.36, greedy_e: 94.46, reward: 0.817, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.105
exploit, step:   1579, spool: 60.69, diameter: 49.60, speed: 92.24, motorV: 91.32, extfrq: 94.11, target: 45.00, greedy_m: 91.32, greedy_e: 94.11, reward: 0.587, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:   1580, spool: 60.73, diameter: 49.40, speed: 92.16, motorV: 91.31, extfrq: 93.67, target: 45.00, greedy_m: 91.31, greedy_e: 93.67, reward: 0.607, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:   1581, spool: 60.77, diameter: 51.60, speed: 92.08, motorV: 91.33, extfrq: 93.11, target: 45.00, greedy_m: 91.33, greedy_e: 93.11, reward: 0.387, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:   1582, spool: 60.82, diameter: 49.90, speed: 92.16, motorV: 91.35, extfrq: 92.38, target: 45.00, greedy_m: 91.35, greedy_e: 92.38, reward: 0.557, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:   1583, spool: 60.86, diameter: 50.20, speed: 92.00, motorV: 91.36, extfrq: 91.49, target: 45.00, greedy_m: 91.36, greedy_e: 91.49, reward: 0.526, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.208
exploit, step:   1584, spool: 60.90, diameter: 49.00, speed: 91.92, motorV: 91.32, extfrq: 90.51, target: 45.00, greedy_m: 91.32, greedy_e: 90.51, reward: 0.646, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.105
exploit, step:   1585, spool: 60.95, diameter: 47.50, speed: 92.08, motorV: 91.24, extfrq: 89.62, target: 45.00, greedy_m: 91.24, greedy_e: 89.62, reward: 0.795, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:   1586, spool: 60.99, diameter: 46.60, speed: 92.08, motorV: 91.16, extfrq: 88.76, target: 45.00, greedy_m: 91.16, greedy_e: 88.76, reward: 0.885, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1587, spool: 61.03, diameter: 46.40, speed: 92.00, motorV: 91.23, extfrq: 88.04, target: 45.00, greedy_m: 91.23, greedy_e: 88.04, reward: 0.904, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1588, spool: 61.07, diameter: 46.30, speed: 92.00, motorV: 91.47, extfrq: 87.68, target: 45.00, greedy_m: 91.47, greedy_e: 87.68, reward: 0.914, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.174
exploit, step:   1589, spool: 61.11, diameter: 46.40, speed: 91.76, motorV: 91.72, extfrq: 87.43, target: 45.00, greedy_m: 91.72, greedy_e: 87.43, reward: 0.904, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1590, spool: 61.15, diameter: 46.10, speed: 92.00, motorV: 91.93, extfrq: 87.22, target: 45.00, greedy_m: 91.93, greedy_e: 87.22, reward: 0.934, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1591, spool: 61.20, diameter: 46.90, speed: 92.32, motorV: 92.16, extfrq: 87.27, target: 45.00, greedy_m: 92.16, greedy_e: 87.27, reward: 0.854, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.105
exploit, step:   1592, spool: 61.24, diameter: 48.20, speed: 92.40, motorV: 92.27, extfrq: 87.42, target: 45.00, greedy_m: 92.27, greedy_e: 87.42, reward: 0.724, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.139
exploit, step:   1593, spool: 61.28, diameter: 51.00, speed: 92.64, motorV: 92.36, extfrq: 87.68, target: 45.00, greedy_m: 92.36, greedy_e: 87.68, reward: 0.444, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:   1594, spool: 61.32, diameter: 53.00, speed: 92.72, motorV: 92.45, extfrq: 87.96, target: 45.00, greedy_m: 92.45, greedy_e: 87.96, reward: 0.244, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:   1595, spool: 61.36, diameter: 53.30, speed: 92.64, motorV: 92.55, extfrq: 88.11, target: 45.00, greedy_m: 92.55, greedy_e: 88.11, reward: 0.214, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:   1596, spool: 61.40, diameter: 51.60, speed: 92.88, motorV: 92.66, extfrq: 88.07, target: 45.00, greedy_m: 92.66, greedy_e: 88.07, reward: 0.384, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1597, spool: 61.44, diameter: 50.20, speed: 93.04, motorV: 92.78, extfrq: 87.85, target: 45.00, greedy_m: 92.78, greedy_e: 87.85, reward: 0.524, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:   1598, spool: 61.49, diameter: 49.20, speed: 92.96, motorV: 92.90, extfrq: 87.49, target: 45.00, greedy_m: 92.90, greedy_e: 87.49, reward: 0.624, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.139
exploit, step:   1599, spool: 61.53, diameter: 48.90, speed: 93.12, motorV: 92.98, extfrq: 87.06, target: 45.00, greedy_m: 92.98, greedy_e: 87.06, reward: 0.654, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.139
exploit, step:   1600, spool: 61.57, diameter: 48.80, speed: 93.20, motorV: 92.96, extfrq: 86.46, target: 45.00, greedy_m: 92.96, greedy_e: 86.46, reward: 0.664, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:   1601, spool: 61.61, diameter: 47.80, speed: 93.36, motorV: 92.83, extfrq: 85.81, target: 45.00, greedy_m: 92.83, greedy_e: 85.81, reward: 0.763, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:   1602, spool: 61.65, diameter: 48.10, speed: 93.60, motorV: 92.72, extfrq: 85.26, target: 45.00, greedy_m: 92.72, greedy_e: 85.26, reward: 0.733, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:   1603, spool: 61.69, diameter: 48.20, speed: 93.52, motorV: 92.82, extfrq: 84.89, target: 45.00, greedy_m: 92.82, greedy_e: 84.89, reward: 0.723, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.174
exploit, step:   1604, spool: 61.73, diameter: 49.10, speed: 93.20, motorV: 92.99, extfrq: 84.65, target: 45.00, greedy_m: 92.99, greedy_e: 84.65, reward: 0.632, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:   1605, spool: 61.77, diameter: 46.30, speed: 93.28, motorV: 93.01, extfrq: 84.40, target: 45.00, greedy_m: 93.01, greedy_e: 84.40, reward: 0.912, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:   1606, spool: 61.81, diameter: 46.70, speed: 93.36, motorV: 92.79, extfrq: 84.06, target: 45.00, greedy_m: 92.79, greedy_e: 84.06, reward: 0.872, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:   1607, spool: 61.85, diameter: 46.60, speed: 93.28, motorV: 92.45, extfrq: 83.73, target: 45.00, greedy_m: 92.45, greedy_e: 83.73, reward: 0.882, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:   1608, spool: 61.89, diameter: 45.70, speed: 93.44, motorV: 92.18, extfrq: 83.56, target: 45.00, greedy_m: 92.18, greedy_e: 83.56, reward: 0.972, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.174
exploit, step:   1609, spool: 61.93, diameter: 44.50, speed: 93.28, motorV: 91.84, extfrq: 83.55, target: 45.00, greedy_m: 91.84, greedy_e: 83.55, reward: 0.992, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:   1610, spool: 61.97, diameter: 49.10, speed: 92.88, motorV: 91.53, extfrq: 83.67, target: 45.00, greedy_m: 91.53, greedy_e: 83.67, reward: 0.632, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1611, spool: 62.01, diameter: 45.30, speed: 92.88, motorV: 91.29, extfrq: 83.93, target: 45.00, greedy_m: 91.29, greedy_e: 83.93, reward: 1.012, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:   1612, spool: 62.05, diameter: 42.50, speed: 92.64, motorV: 91.14, extfrq: 84.19, target: 45.00, greedy_m: 91.14, greedy_e: 84.19, reward: 0.792, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.174
exploit, step:   1613, spool: 62.09, diameter: 43.80, speed: 92.40, motorV: 90.96, extfrq: 84.33, target: 45.00, greedy_m: 90.96, greedy_e: 84.33, reward: 0.922, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1614, spool: 62.13, diameter: 45.80, speed: 92.40, motorV: 90.77, extfrq: 84.34, target: 45.00, greedy_m: 90.77, greedy_e: 84.34, reward: 0.962, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.830
exploit, step:   1615, spool: 62.17, diameter: 48.70, speed: 92.08, motorV: 90.54, extfrq: 84.08, target: 45.00, greedy_m: 90.54, greedy_e: 84.08, reward: 0.672, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:   1616, spool: 62.21, diameter: 48.50, speed: 91.76, motorV: 90.32, extfrq: 83.62, target: 45.00, greedy_m: 90.32, greedy_e: 83.62, reward: 0.692, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:   1617, spool: 62.25, diameter: 48.70, speed: 91.76, motorV: 90.19, extfrq: 83.10, target: 45.00, greedy_m: 90.19, greedy_e: 83.10, reward: 0.672, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.105
exploit, step:   1618, spool: 62.29, diameter: 48.80, speed: 91.44, motorV: 90.18, extfrq: 82.65, target: 45.00, greedy_m: 90.18, greedy_e: 82.65, reward: 0.662, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:   1619, spool: 62.33, diameter: 49.80, speed: 91.44, motorV: 90.27, extfrq: 82.37, target: 45.00, greedy_m: 90.27, greedy_e: 82.37, reward: 0.561, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:   1620, spool: 62.37, diameter: 46.70, speed: 91.36, motorV: 90.41, extfrq: 82.14, target: 45.00, greedy_m: 90.41, greedy_e: 82.14, reward: 0.871, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:   1621, spool: 62.41, diameter: 46.60, speed: 91.04, motorV: 90.52, extfrq: 81.88, target: 45.00, greedy_m: 90.52, greedy_e: 81.88, reward: 0.881, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:   1622, spool: 62.45, diameter: 42.30, speed: 91.20, motorV: 90.61, extfrq: 81.42, target: 45.00, greedy_m: 90.61, greedy_e: 81.42, reward: 0.771, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:   1623, spool: 62.49, diameter: 42.70, speed: 91.44, motorV: 90.74, extfrq: 80.84, target: 45.00, greedy_m: 90.74, greedy_e: 80.84, reward: 0.811, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:   1624, spool: 62.52, diameter: 45.20, speed: 91.44, motorV: 90.72, extfrq: 80.40, target: 45.00, greedy_m: 90.72, greedy_e: 80.40, reward: 1.020, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1625, spool: 62.56, diameter: 49.00, speed: 91.76, motorV: 90.74, extfrq: 80.09, target: 45.00, greedy_m: 90.74, greedy_e: 80.09, reward: 0.640, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1626, spool: 62.60, diameter: 49.30, speed: 91.84, motorV: 90.65, extfrq: 80.03, target: 45.00, greedy_m: 90.65, greedy_e: 80.03, reward: 0.610, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:   1627, spool: 62.64, diameter: 50.10, speed: 91.68, motorV: 90.68, extfrq: 79.98, target: 45.00, greedy_m: 90.68, greedy_e: 79.98, reward: 0.530, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1628, spool: 62.68, diameter: 45.70, speed: 91.76, motorV: 90.83, extfrq: 79.81, target: 45.00, greedy_m: 90.83, greedy_e: 79.81, reward: 0.970, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:   1629, spool: 62.72, diameter: 44.30, speed: 91.84, motorV: 90.97, extfrq: 79.56, target: 45.00, greedy_m: 90.97, greedy_e: 79.56, reward: 0.970, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:   1630, spool: 62.76, diameter: 42.30, speed: 91.68, motorV: 91.17, extfrq: 79.11, target: 45.00, greedy_m: 91.17, greedy_e: 79.11, reward: 0.770, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:   1631, spool: 62.79, diameter: 41.50, speed: 91.92, motorV: 91.23, extfrq: 78.54, target: 45.00, greedy_m: 91.23, greedy_e: 78.54, reward: 0.690, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:   1632, spool: 62.83, diameter: 41.30, speed: 92.00, motorV: 91.27, extfrq: 77.91, target: 45.00, greedy_m: 91.27, greedy_e: 77.91, reward: 0.669, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:   1633, spool: 62.87, diameter: 40.70, speed: 91.92, motorV: 91.20, extfrq: 77.47, target: 45.00, greedy_m: 91.20, greedy_e: 77.47, reward: 0.609, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.830
exploit, step:   1634, spool: 62.91, diameter: 41.60, speed: 92.16, motorV: 90.99, extfrq: 77.26, target: 45.00, greedy_m: 90.99, greedy_e: 77.26, reward: 0.699, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:   1635, spool: 62.94, diameter: 41.80, speed: 92.32, motorV: 90.67, extfrq: 77.18, target: 45.00, greedy_m: 90.67, greedy_e: 77.18, reward: 0.719, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:   1636, spool: 62.98, diameter: 40.90, speed: 92.08, motorV: 90.37, extfrq: 77.18, target: 45.00, greedy_m: 90.37, greedy_e: 77.18, reward: 0.629, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:   1637, spool: 63.02, diameter: 41.40, speed: 92.00, motorV: 90.15, extfrq: 77.23, target: 45.00, greedy_m: 90.15, greedy_e: 77.23, reward: 0.679, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:   1638, spool: 63.06, diameter: 41.50, speed: 91.68, motorV: 90.02, extfrq: 77.29, target: 45.00, greedy_m: 90.02, greedy_e: 77.29, reward: 0.689, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:   1639, spool: 63.09, diameter: 44.00, speed: 91.28, motorV: 89.93, extfrq: 77.28, target: 45.00, greedy_m: 89.93, greedy_e: 77.28, reward: 0.939, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:   1640, spool: 63.13, diameter: 42.80, speed: 91.36, motorV: 89.87, extfrq: 77.19, target: 45.00, greedy_m: 89.87, greedy_e: 77.19, reward: 0.819, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:   1641, spool: 63.17, diameter: 44.90, speed: 91.36, motorV: 89.80, extfrq: 76.99, target: 45.00, greedy_m: 89.80, greedy_e: 76.99, reward: 1.029, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:   1642, spool: 63.21, diameter: 47.80, speed: 91.04, motorV: 89.73, extfrq: 76.69, target: 45.00, greedy_m: 89.73, greedy_e: 76.69, reward: 0.758, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:   1643, spool: 63.24, diameter: 46.80, speed: 91.20, motorV: 89.69, extfrq: 76.31, target: 45.00, greedy_m: 89.69, greedy_e: 76.31, reward: 0.858, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.796
exploit, step:   1644, spool: 63.28, diameter: 46.10, speed: 91.12, motorV: 89.75, extfrq: 75.91, target: 45.00, greedy_m: 89.75, greedy_e: 75.91, reward: 0.928, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:   1645, spool: 63.32, diameter: 45.00, speed: 90.96, motorV: 89.85, extfrq: 75.50, target: 45.00, greedy_m: 89.85, greedy_e: 75.50, reward: 1.038, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:   1646, spool: 63.35, diameter: 45.50, speed: 91.12, motorV: 89.93, extfrq: 75.06, target: 45.00, greedy_m: 89.93, greedy_e: 75.06, reward: 0.988, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.761
exploit, step:   1647, spool: 63.39, diameter: 46.30, speed: 91.20, motorV: 90.00, extfrq: 74.59, target: 45.00, greedy_m: 90.00, greedy_e: 74.59, reward: 0.908, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.830
exploit, step:   1648, spool: 63.43, diameter: 47.40, speed: 90.96, motorV: 90.06, extfrq: 74.14, target: 45.00, greedy_m: 90.06, greedy_e: 74.14, reward: 0.797, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:   1649, spool: 63.46, diameter: 47.80, speed: 91.20, motorV: 90.11, extfrq: 73.74, target: 45.00, greedy_m: 90.11, greedy_e: 73.74, reward: 0.757, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.796
exploit, step:   1650, spool: 63.50, diameter: 48.20, speed: 91.12, motorV: 90.12, extfrq: 73.40, target: 45.00, greedy_m: 90.12, greedy_e: 73.40, reward: 0.717, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.796
exploit, step:   1651, spool: 63.53, diameter: 47.30, speed: 91.04, motorV: 90.14, extfrq: 73.07, target: 45.00, greedy_m: 90.14, greedy_e: 73.07, reward: 0.807, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:   1652, spool: 63.57, diameter: 46.80, speed: 91.44, motorV: 90.17, extfrq: 72.73, target: 45.00, greedy_m: 90.17, greedy_e: 72.73, reward: 0.857, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:   1653, spool: 63.61, diameter: 46.10, speed: 91.36, motorV: 90.22, extfrq: 72.42, target: 45.00, greedy_m: 90.22, greedy_e: 72.42, reward: 0.926, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.796
exploit, step:   1654, spool: 63.64, diameter: 44.00, speed: 91.12, motorV: 90.16, extfrq: 72.17, target: 45.00, greedy_m: 90.16, greedy_e: 72.17, reward: 0.936, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.727
exploit, step:   1655, spool: 63.68, diameter: 42.60, speed: 91.36, motorV: 90.06, extfrq: 72.01, target: 45.00, greedy_m: 90.06, greedy_e: 72.01, reward: 0.796, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.830
exploit, step:   1656, spool: 63.71, diameter: 45.80, speed: 91.36, motorV: 89.92, extfrq: 71.96, target: 45.00, greedy_m: 89.92, greedy_e: 71.96, reward: 0.956, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:   1657, spool: 63.75, diameter: 46.80, speed: 91.28, motorV: 89.73, extfrq: 72.00, target: 45.00, greedy_m: 89.73, greedy_e: 72.00, reward: 0.856, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.830
exploit, step:   1658, spool: 63.78, diameter: 46.00, speed: 91.36, motorV: 89.51, extfrq: 72.06, target: 45.00, greedy_m: 89.51, greedy_e: 72.06, reward: 0.936, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:   1659, spool: 63.82, diameter: 46.00, speed: 91.12, motorV: 89.40, extfrq: 72.17, target: 45.00, greedy_m: 89.40, greedy_e: 72.17, reward: 0.936, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.796
exploit, step:   1660, spool: 63.85, diameter: 46.80, speed: 90.88, motorV: 89.19, extfrq: 72.26, target: 45.00, greedy_m: 89.19, greedy_e: 72.26, reward: 0.856, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:   1661, spool: 63.89, diameter: 44.70, speed: 90.88, motorV: 88.82, extfrq: 72.28, target: 45.00, greedy_m: 88.82, greedy_e: 72.28, reward: 1.006, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.796
exploit, step:   1662, spool: 63.93, diameter: 42.90, speed: 90.56, motorV: 88.44, extfrq: 72.27, target: 45.00, greedy_m: 88.44, greedy_e: 72.27, reward: 0.826, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
