expected step
exploit, step:      1, spool: 0.00, diameter: 33.30, speed: 79.52, motorV: 23.77, extfrq: 18.73, target: 55.00, greedy_m: 23.77, greedy_e: 18.73, reward: -1.170, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:   1005, spool: 37.27, diameter: 37.10, speed: 94.32, motorV: 92.88, extfrq: 52.31, target: 35.00, greedy_m: 92.88, greedy_e: 52.31, reward: 0.816, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1006, spool: 37.30, diameter: 37.90, speed: 94.48, motorV: 92.79, extfrq: 52.64, target: 35.00, greedy_m: 92.79, greedy_e: 52.64, reward: 0.736, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:   1007, spool: 37.33, diameter: 36.00, speed: 94.24, motorV: 92.73, extfrq: 52.95, target: 35.00, greedy_m: 92.73, greedy_e: 52.95, reward: 0.926, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:   1008, spool: 37.36, diameter: 36.10, speed: 94.24, motorV: 92.70, extfrq: 53.23, target: 35.00, greedy_m: 92.70, greedy_e: 53.23, reward: 0.916, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:   1009, spool: 37.39, diameter: 34.90, speed: 94.32, motorV: 92.72, extfrq: 53.54, target: 35.00, greedy_m: 92.72, greedy_e: 53.54, reward: 1.017, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:   1010, spool: 37.41, diameter: 34.80, speed: 94.16, motorV: 92.78, extfrq: 53.75, target: 35.00, greedy_m: 92.78, greedy_e: 53.75, reward: 1.007, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:   1011, spool: 37.44, diameter: 36.70, speed: 94.16, motorV: 92.85, extfrq: 53.94, target: 35.00, greedy_m: 92.85, greedy_e: 53.94, reward: 0.857, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:   1012, spool: 37.47, diameter: 36.80, speed: 94.16, motorV: 92.93, extfrq: 54.15, target: 35.00, greedy_m: 92.93, greedy_e: 54.15, reward: 0.847, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.105
exploit, step:   1013, spool: 37.50, diameter: 36.20, speed: 94.00, motorV: 93.01, extfrq: 54.38, target: 35.00, greedy_m: 93.01, greedy_e: 54.38, reward: 0.907, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1014, spool: 37.53, diameter: 35.60, speed: 94.32, motorV: 93.08, extfrq: 54.65, target: 35.00, greedy_m: 93.08, greedy_e: 54.65, reward: 0.967, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1015, spool: 37.56, diameter: 36.50, speed: 94.40, motorV: 93.14, extfrq: 54.92, target: 35.00, greedy_m: 93.14, greedy_e: 54.92, reward: 0.877, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1016, spool: 37.59, diameter: 36.20, speed: 94.24, motorV: 93.19, extfrq: 55.16, target: 35.00, greedy_m: 93.19, greedy_e: 55.16, reward: 0.907, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.105
exploit, step:   1017, spool: 37.61, diameter: 38.10, speed: 94.40, motorV: 93.23, extfrq: 55.39, target: 35.00, greedy_m: 93.23, greedy_e: 55.39, reward: 0.718, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:   1018, spool: 37.64, diameter: 38.40, speed: 94.40, motorV: 93.25, extfrq: 55.63, target: 35.00, greedy_m: 93.25, greedy_e: 55.63, reward: 0.688, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1019, spool: 37.67, diameter: 36.30, speed: 94.24, motorV: 93.29, extfrq: 55.90, target: 35.00, greedy_m: 93.29, greedy_e: 55.90, reward: 0.898, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1020, spool: 37.70, diameter: 36.90, speed: 94.48, motorV: 93.34, extfrq: 56.07, target: 35.00, greedy_m: 93.34, greedy_e: 56.07, reward: 0.838, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:   1021, spool: 37.73, diameter: 37.60, speed: 94.56, motorV: 93.39, extfrq: 56.23, target: 35.00, greedy_m: 93.39, greedy_e: 56.23, reward: 0.768, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1022, spool: 37.76, diameter: 38.50, speed: 94.32, motorV: 93.46, extfrq: 56.36, target: 35.00, greedy_m: 93.46, greedy_e: 56.36, reward: 0.678, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:   1023, spool: 37.79, diameter: 35.60, speed: 94.48, motorV: 93.55, extfrq: 56.44, target: 35.00, greedy_m: 93.55, greedy_e: 56.44, reward: 0.968, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:   1024, spool: 37.82, diameter: 35.70, speed: 94.56, motorV: 93.64, extfrq: 56.48, target: 35.00, greedy_m: 93.64, greedy_e: 56.48, reward: 0.958, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.105
exploit, step:   1025, spool: 37.85, diameter: 35.60, speed: 94.56, motorV: 93.76, extfrq: 56.45, target: 35.00, greedy_m: 93.76, greedy_e: 56.45, reward: 0.968, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1026, spool: 37.88, diameter: 34.90, speed: 94.88, motorV: 93.89, extfrq: 56.40, target: 35.00, greedy_m: 93.89, greedy_e: 56.40, reward: 1.018, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.139
exploit, step:   1027, spool: 37.91, diameter: 36.20, speed: 94.72, motorV: 94.02, extfrq: 56.32, target: 35.00, greedy_m: 94.02, greedy_e: 56.32, reward: 0.908, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1028, spool: 37.94, diameter: 34.90, speed: 94.72, motorV: 94.18, extfrq: 56.21, target: 35.00, greedy_m: 94.18, greedy_e: 56.21, reward: 1.018, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.105
exploit, step:   1029, spool: 37.97, diameter: 36.70, speed: 94.96, motorV: 94.38, extfrq: 56.03, target: 35.00, greedy_m: 94.38, greedy_e: 56.03, reward: 0.858, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:   1030, spool: 38.00, diameter: 35.80, speed: 94.96, motorV: 94.51, extfrq: 56.06, target: 35.00, greedy_m: 94.51, greedy_e: 56.06, reward: 0.948, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.139
exploit, step:   1031, spool: 38.02, diameter: 36.00, speed: 95.20, motorV: 94.67, extfrq: 56.07, target: 35.00, greedy_m: 94.67, greedy_e: 56.07, reward: 0.928, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:   1032, spool: 38.05, diameter: 37.00, speed: 95.28, motorV: 94.83, extfrq: 56.06, target: 35.00, greedy_m: 94.83, greedy_e: 56.06, reward: 0.828, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:   1033, spool: 38.08, diameter: 37.10, speed: 95.04, motorV: 94.97, extfrq: 56.02, target: 35.00, greedy_m: 94.97, greedy_e: 56.02, reward: 0.818, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1034, spool: 38.11, diameter: 36.50, speed: 95.36, motorV: 95.11, extfrq: 55.97, target: 35.00, greedy_m: 95.11, greedy_e: 55.97, reward: 0.878, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:   1035, spool: 38.14, diameter: 35.70, speed: 95.44, motorV: 95.24, extfrq: 55.87, target: 35.00, greedy_m: 95.24, greedy_e: 55.87, reward: 0.958, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1036, spool: 38.17, diameter: 37.70, speed: 95.36, motorV: 95.38, extfrq: 55.75, target: 35.00, greedy_m: 95.38, greedy_e: 55.75, reward: 0.758, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.208
exploit, step:   1037, spool: 38.20, diameter: 35.80, speed: 95.68, motorV: 95.50, extfrq: 55.62, target: 35.00, greedy_m: 95.50, greedy_e: 55.62, reward: 0.948, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:   1038, spool: 38.23, diameter: 38.20, speed: 95.60, motorV: 95.61, extfrq: 55.48, target: 35.00, greedy_m: 95.61, greedy_e: 55.48, reward: 0.708, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1039, spool: 38.26, diameter: 34.90, speed: 95.44, motorV: 95.72, extfrq: 55.36, target: 35.00, greedy_m: 95.72, greedy_e: 55.36, reward: 1.018, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:   1040, spool: 38.29, diameter: 36.60, speed: 95.84, motorV: 95.80, extfrq: 55.22, target: 35.00, greedy_m: 95.80, greedy_e: 55.22, reward: 0.868, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:   1041, spool: 38.32, diameter: 35.50, speed: 95.84, motorV: 95.86, extfrq: 55.12, target: 35.00, greedy_m: 95.86, greedy_e: 55.12, reward: 0.978, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:   1042, spool: 38.35, diameter: 35.90, speed: 95.84, motorV: 95.91, extfrq: 55.04, target: 35.00, greedy_m: 95.91, greedy_e: 55.04, reward: 0.938, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:   1043, spool: 38.37, diameter: 35.70, speed: 96.00, motorV: 95.95, extfrq: 55.00, target: 35.00, greedy_m: 95.95, greedy_e: 55.00, reward: 0.958, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.174
exploit, step:   1044, spool: 38.40, diameter: 34.50, speed: 95.84, motorV: 95.98, extfrq: 54.94, target: 35.00, greedy_m: 95.98, greedy_e: 54.94, reward: 0.977, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1045, spool: 38.43, diameter: 33.60, speed: 95.92, motorV: 96.00, extfrq: 54.89, target: 35.00, greedy_m: 96.00, greedy_e: 54.89, reward: 0.887, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:   1046, spool: 38.46, diameter: 34.90, speed: 96.16, motorV: 96.01, extfrq: 54.83, target: 35.00, greedy_m: 96.01, greedy_e: 54.83, reward: 1.017, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.174
exploit, step:   1047, spool: 38.49, diameter: 33.70, speed: 96.00, motorV: 96.01, extfrq: 54.81, target: 35.00, greedy_m: 96.01, greedy_e: 54.81, reward: 0.897, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:   1048, spool: 38.52, diameter: 34.20, speed: 96.08, motorV: 96.00, extfrq: 54.78, target: 35.00, greedy_m: 96.00, greedy_e: 54.78, reward: 0.947, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.105
exploit, step:   1049, spool: 38.55, diameter: 35.50, speed: 96.00, motorV: 95.99, extfrq: 54.80, target: 35.00, greedy_m: 95.99, greedy_e: 54.80, reward: 0.977, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.139
exploit, step:   1050, spool: 38.58, diameter: 35.50, speed: 95.84, motorV: 95.98, extfrq: 54.78, target: 35.00, greedy_m: 95.98, greedy_e: 54.78, reward: 0.977, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:   1051, spool: 38.60, diameter: 35.40, speed: 96.16, motorV: 95.97, extfrq: 54.74, target: 35.00, greedy_m: 95.97, greedy_e: 54.74, reward: 0.987, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:   1052, spool: 38.63, diameter: 37.60, speed: 96.08, motorV: 95.94, extfrq: 54.70, target: 35.00, greedy_m: 95.94, greedy_e: 54.70, reward: 0.767, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.105
exploit, step:   1053, spool: 38.66, diameter: 35.80, speed: 95.92, motorV: 95.91, extfrq: 54.67, target: 35.00, greedy_m: 95.91, greedy_e: 54.67, reward: 0.947, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:   1054, spool: 38.69, diameter: 34.40, speed: 96.08, motorV: 95.86, extfrq: 54.63, target: 35.00, greedy_m: 95.86, greedy_e: 54.63, reward: 0.967, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:   1055, spool: 38.72, diameter: 36.60, speed: 95.92, motorV: 95.80, extfrq: 54.57, target: 35.00, greedy_m: 95.80, greedy_e: 54.57, reward: 0.867, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.208
exploit, step:   1056, spool: 38.75, diameter: 35.80, speed: 95.92, motorV: 95.74, extfrq: 54.52, target: 35.00, greedy_m: 95.74, greedy_e: 54.52, reward: 0.947, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.105
exploit, step:   1057, spool: 38.78, diameter: 34.60, speed: 96.00, motorV: 95.67, extfrq: 54.45, target: 35.00, greedy_m: 95.67, greedy_e: 54.45, reward: 0.987, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1058, spool: 38.81, diameter: 37.10, speed: 95.76, motorV: 95.61, extfrq: 54.41, target: 35.00, greedy_m: 95.61, greedy_e: 54.41, reward: 0.817, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.105
exploit, step:   1059, spool: 38.83, diameter: 36.70, speed: 95.84, motorV: 95.55, extfrq: 54.39, target: 35.00, greedy_m: 95.55, greedy_e: 54.39, reward: 0.857, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:   1060, spool: 38.86, diameter: 35.60, speed: 95.84, motorV: 95.48, extfrq: 54.36, target: 35.00, greedy_m: 95.48, greedy_e: 54.36, reward: 0.967, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:   1061, spool: 38.89, diameter: 33.80, speed: 95.68, motorV: 95.42, extfrq: 54.34, target: 35.00, greedy_m: 95.42, greedy_e: 54.34, reward: 0.907, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.105
exploit, step:   1062, spool: 38.92, diameter: 33.00, speed: 95.84, motorV: 95.35, extfrq: 54.36, target: 35.00, greedy_m: 95.35, greedy_e: 54.36, reward: 0.827, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:   1063, spool: 38.95, diameter: 32.50, speed: 95.84, motorV: 95.30, extfrq: 54.41, target: 35.00, greedy_m: 95.30, greedy_e: 54.41, reward: 0.777, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.277
exploit, step:   1064, spool: 38.98, diameter: 31.30, speed: 95.52, motorV: 95.24, extfrq: 54.47, target: 35.00, greedy_m: 95.24, greedy_e: 54.47, reward: 0.657, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:   1065, spool: 39.01, diameter: 30.50, speed: 95.68, motorV: 95.19, extfrq: 54.55, target: 35.00, greedy_m: 95.19, greedy_e: 54.55, reward: 0.577, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:   1066, spool: 39.03, diameter: 29.60, speed: 95.68, motorV: 95.12, extfrq: 54.62, target: 35.00, greedy_m: 95.12, greedy_e: 54.62, reward: 0.487, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:   1067, spool: 39.06, diameter: 30.70, speed: 95.52, motorV: 95.06, extfrq: 54.70, target: 35.00, greedy_m: 95.06, greedy_e: 54.70, reward: 0.597, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1068, spool: 39.09, diameter: 29.50, speed: 95.68, motorV: 95.03, extfrq: 54.82, target: 35.00, greedy_m: 95.03, greedy_e: 54.82, reward: 0.477, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1069, spool: 39.12, diameter: 30.00, speed: 95.52, motorV: 95.00, extfrq: 54.96, target: 35.00, greedy_m: 95.00, greedy_e: 54.96, reward: 0.527, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:   1070, spool: 39.15, diameter: 31.70, speed: 95.36, motorV: 94.97, extfrq: 55.10, target: 35.00, greedy_m: 94.97, greedy_e: 55.10, reward: 0.697, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:   1071, spool: 39.18, diameter: 29.40, speed: 95.52, motorV: 94.90, extfrq: 55.22, target: 35.00, greedy_m: 94.90, greedy_e: 55.22, reward: 0.468, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1072, spool: 39.21, diameter: 29.50, speed: 95.44, motorV: 94.87, extfrq: 55.35, target: 35.00, greedy_m: 94.87, greedy_e: 55.35, reward: 0.478, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.139
exploit, step:   1073, spool: 39.24, diameter: 29.80, speed: 95.52, motorV: 94.84, extfrq: 55.48, target: 35.00, greedy_m: 94.84, greedy_e: 55.48, reward: 0.508, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.105
exploit, step:   1074, spool: 39.27, diameter: 30.40, speed: 95.60, motorV: 94.79, extfrq: 55.58, target: 35.00, greedy_m: 94.79, greedy_e: 55.58, reward: 0.568, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:   1075, spool: 39.29, diameter: 30.90, speed: 95.28, motorV: 94.76, extfrq: 55.71, target: 35.00, greedy_m: 94.76, greedy_e: 55.71, reward: 0.618, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:   1076, spool: 39.32, diameter: 30.90, speed: 95.44, motorV: 94.69, extfrq: 55.79, target: 35.00, greedy_m: 94.69, greedy_e: 55.79, reward: 0.618, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:   1077, spool: 39.35, diameter: 30.50, speed: 95.52, motorV: 94.64, extfrq: 55.90, target: 35.00, greedy_m: 94.64, greedy_e: 55.90, reward: 0.578, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.105
exploit, step:   1078, spool: 39.38, diameter: 31.30, speed: 95.28, motorV: 94.56, extfrq: 55.95, target: 35.00, greedy_m: 94.56, greedy_e: 55.95, reward: 0.658, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.139
exploit, step:   1079, spool: 39.41, diameter: 32.00, speed: 95.44, motorV: 94.48, extfrq: 56.01, target: 35.00, greedy_m: 94.48, greedy_e: 56.01, reward: 0.728, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:   1080, spool: 39.44, diameter: 33.00, speed: 95.36, motorV: 94.41, extfrq: 56.07, target: 35.00, greedy_m: 94.41, greedy_e: 56.07, reward: 0.828, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.277
exploit, step:   1081, spool: 39.47, diameter: 33.20, speed: 95.04, motorV: 94.31, extfrq: 56.10, target: 35.00, greedy_m: 94.31, greedy_e: 56.10, reward: 0.848, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.105
exploit, step:   1082, spool: 39.50, diameter: 32.80, speed: 95.28, motorV: 94.18, extfrq: 56.12, target: 35.00, greedy_m: 94.18, greedy_e: 56.12, reward: 0.808, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.139
exploit, step:   1083, spool: 39.53, diameter: 33.60, speed: 95.28, motorV: 94.07, extfrq: 56.14, target: 35.00, greedy_m: 94.07, greedy_e: 56.14, reward: 0.888, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:   1084, spool: 39.56, diameter: 32.30, speed: 95.04, motorV: 93.99, extfrq: 56.16, target: 35.00, greedy_m: 93.99, greedy_e: 56.16, reward: 0.758, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1085, spool: 39.59, diameter: 31.50, speed: 95.12, motorV: 93.84, extfrq: 56.10, target: 35.00, greedy_m: 93.84, greedy_e: 56.10, reward: 0.678, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:   1086, spool: 39.62, diameter: 30.30, speed: 94.88, motorV: 93.77, extfrq: 56.07, target: 35.00, greedy_m: 93.77, greedy_e: 56.07, reward: 0.558, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.139
exploit, step:   1087, spool: 39.64, diameter: 30.80, speed: 94.88, motorV: 93.60, extfrq: 55.95, target: 35.00, greedy_m: 93.60, greedy_e: 55.95, reward: 0.608, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:   1088, spool: 39.67, diameter: 32.10, speed: 95.04, motorV: 93.56, extfrq: 55.92, target: 35.00, greedy_m: 93.56, greedy_e: 55.92, reward: 0.738, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.174
exploit, step:   1089, spool: 39.70, diameter: 35.30, speed: 94.72, motorV: 93.46, extfrq: 55.82, target: 35.00, greedy_m: 93.46, greedy_e: 55.82, reward: 0.998, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1090, spool: 39.73, diameter: 37.00, speed: 94.80, motorV: 93.42, extfrq: 55.74, target: 35.00, greedy_m: 93.42, greedy_e: 55.74, reward: 0.828, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1091, spool: 39.76, diameter: 36.80, speed: 94.72, motorV: 93.38, extfrq: 55.64, target: 35.00, greedy_m: 93.38, greedy_e: 55.64, reward: 0.848, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.105
exploit, step:   1092, spool: 39.79, diameter: 36.20, speed: 94.48, motorV: 93.35, extfrq: 55.55, target: 35.00, greedy_m: 93.35, greedy_e: 55.55, reward: 0.908, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:   1093, spool: 39.82, diameter: 37.80, speed: 94.72, motorV: 93.40, extfrq: 55.48, target: 35.00, greedy_m: 93.40, greedy_e: 55.48, reward: 0.748, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:   1094, spool: 39.85, diameter: 36.00, speed: 94.72, motorV: 93.50, extfrq: 55.43, target: 35.00, greedy_m: 93.50, greedy_e: 55.43, reward: 0.928, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:   1095, spool: 39.88, diameter: 36.60, speed: 94.48, motorV: 93.51, extfrq: 55.33, target: 35.00, greedy_m: 93.51, greedy_e: 55.33, reward: 0.868, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.105
exploit, step:   1096, spool: 39.91, diameter: 38.10, speed: 94.72, motorV: 93.56, extfrq: 55.22, target: 35.00, greedy_m: 93.56, greedy_e: 55.22, reward: 0.718, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1097, spool: 39.94, diameter: 37.50, speed: 94.56, motorV: 93.55, extfrq: 55.07, target: 35.00, greedy_m: 93.55, greedy_e: 55.07, reward: 0.778, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.830
exploit, step:   1098, spool: 39.96, diameter: 36.80, speed: 94.48, motorV: 93.47, extfrq: 54.85, target: 35.00, greedy_m: 93.47, greedy_e: 54.85, reward: 0.848, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1099, spool: 39.99, diameter: 37.90, speed: 94.80, motorV: 93.39, extfrq: 54.62, target: 35.00, greedy_m: 93.39, greedy_e: 54.62, reward: 0.737, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:   1100, spool: 40.02, diameter: 37.80, speed: 94.72, motorV: 93.31, extfrq: 54.43, target: 35.00, greedy_m: 93.31, greedy_e: 54.43, reward: 0.747, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:   1101, spool: 40.05, diameter: 39.60, speed: 94.48, motorV: 93.15, extfrq: 54.25, target: 35.00, greedy_m: 93.15, greedy_e: 54.25, reward: 0.567, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.139
exploit, step:   1102, spool: 40.08, diameter: 39.40, speed: 94.56, motorV: 93.04, extfrq: 54.11, target: 35.00, greedy_m: 93.04, greedy_e: 54.11, reward: 0.587, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:   1103, spool: 40.11, diameter: 40.20, speed: 94.48, motorV: 92.98, extfrq: 54.00, target: 35.00, greedy_m: 92.98, greedy_e: 54.00, reward: 0.507, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:   1104, spool: 40.14, diameter: 38.10, speed: 94.40, motorV: 92.82, extfrq: 53.87, target: 35.00, greedy_m: 92.82, greedy_e: 53.87, reward: 0.717, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:   1105, spool: 40.16, diameter: 36.60, speed: 94.48, motorV: 92.70, extfrq: 53.75, target: 35.00, greedy_m: 92.70, greedy_e: 53.75, reward: 0.867, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:   1106, spool: 40.19, diameter: 36.80, speed: 94.24, motorV: 92.62, extfrq: 53.65, target: 35.00, greedy_m: 92.62, greedy_e: 53.65, reward: 0.847, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:   1107, spool: 40.22, diameter: 37.90, speed: 94.16, motorV: 92.47, extfrq: 53.50, target: 35.00, greedy_m: 92.47, greedy_e: 53.50, reward: 0.737, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:   1108, spool: 40.25, diameter: 38.30, speed: 94.16, motorV: 92.36, extfrq: 53.36, target: 35.00, greedy_m: 92.36, greedy_e: 53.36, reward: 0.697, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
